fecha;canal;sku;descripcion;marca;categoria;cantidad;venta_bruta_clp;costo_total_clp;margen_clp;margen_pct;estado_orden;estado_despacho;fuente;num_pedido;num_suborden
2026-05-25;Mercado Libre;R6867;Cortina Roller Cierre Terraza Blanca 1.00x2.50m Garden;Vincenzi;Cortinas de Exterior;2;59980.00;24078;6895.62;0.1368;Regular;Entregado;wivo;2000013156119615;2000016596549926
2026-05-25;Mercado Libre;R6868;Cortina Roller Cierre Terraza Negra 1.00x2.50m Garden;Vincenzi;Cortinas de Exterior;1;29990.00;10430;3406.71;0.1352;Regular;Entregado;wivo;2000013157294201;2000016597688594
2026-05-25;Mercado Libre;R6868;Cortina Roller Cierre Terraza Negra 1.00x2.50m Garden;Vincenzi;Cortinas de Exterior;1;29990.00;10430;3406.71;0.1352;Regular;Sin Información;wivo;2000013157294201;2000016597688594
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;10746.30;0.2132;Regular;Sin Información;wivo;2000016595768946;2000016595768946
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Sin Información;wivo;2000013162087157;2000016602260032
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Sin Información;wivo;2000016593104502;2000016593104502
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Sin Información;wivo;2000013169448393;2000016609245702
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Entregado;wivo;2000013169448393;2000016609245702
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;10746.30;0.2132;Regular;Entregado;wivo;2000016595768946;2000016595768946
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Entregado;wivo;2000013162087157;2000016602260032
2026-05-25;Mercado Libre;R6871;Mini Trampolín 3.3ft 1mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;59990.00;19730;7995.88;0.1586;Regular;Entregado;wivo;2000016593104502;2000016593104502
2026-05-25;Mercado Libre;R6872;Mini Trampolín 4ft 1.2mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;69990.00;24916;7347.49;0.1249;Regular;Entregado;wivo;2000013162758973;2000016602883940
2026-05-25;Mercado Libre;R6872;Mini Trampolín 4ft 1.2mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;69990.00;24916;7347.49;0.1249;Regular;Sin Información;wivo;2000013162758973;2000016602883940
2026-05-25;Mercado Libre;R6883;Cuatriciclo Fiori Azul;GlowUp;Rodados;1;24990.00;6407;7453.34;0.3549;Regular;Sin Información;wivo;2000016598023942;2000016598023942
2026-05-25;Mercado Libre;R6883;Cuatriciclo Fiori Azul;GlowUp;Rodados;1;24990.00;6407;7453.34;0.3549;Regular;Entregado;wivo;2000016598023942;2000016598023942
2026-05-25;Mercado Libre;R6913;Manta Gravedad Niños 1.4KG Gris;GlowUp;Dormitorio Infantil;1;29990.00;5312;8505.48;0.3375;Regular;Entregado;wivo;2000013161152109;2000016601362512
2026-05-25;Mercado Libre;R6913;Manta Gravedad Niños 1.4KG Gris;GlowUp;Dormitorio Infantil;1;29990.00;5312;8505.48;0.3375;Regular;Entregado;wivo;2000016609101084;2000016609101084
2026-05-25;Mercado Libre;R6913;Manta Gravedad Niños 1.4KG Gris;GlowUp;Dormitorio Infantil;1;29990.00;5312;8505.48;0.3375;Regular;Sin Información;wivo;2000016609101084;2000016609101084
2026-05-25;Mercado Libre;R6913;Manta Gravedad Niños 1.4KG Gris;GlowUp;Dormitorio Infantil;1;29990.00;5312;8505.48;0.3375;Regular;Sin Información;wivo;2000013161152109;2000016601362512
2026-05-25;Mercado Libre;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;1;34990.00;6004;10689.95;0.3636;Regular;Sin Información;wivo;2000013169226433;2000016609056722
2026-05-25;Mercado Libre;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;1;34990.00;6004;10689.95;0.3636;Regular;Entregado;wivo;2000013169226433;2000016609056722
2026-05-25;Mercado Libre;R6916;Manta Gravedad Niños 3.2KG Celeste;GlowUp;Dormitorio Infantil;2;79980.00;14018;28384.19;0.4223;Regular;Entregado;wivo;2000013164787775;2000016604836820
2026-05-25;Mercado Libre;R6916;Manta Gravedad Niños 3.2KG Celeste;GlowUp;Dormitorio Infantil;2;79980.00;14018;28384.19;0.4223;Regular;Sin Información;wivo;2000013164787775;2000016604836820
2026-05-25;Mercado Libre;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.73;0.0778;Regular;Sin Información;wivo;2000013159453907;2000016599748800
2026-05-25;Mercado Libre;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.73;0.0778;Regular;Sin Información;wivo;2000013154512835;2000016595021696
2026-05-25;Mercado Libre;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.73;0.0778;Regular;Entregado;wivo;2000013154512835;2000016595021696
2026-05-25;Mercado Libre;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.73;0.0778;Regular;Entregado;wivo;2000013159453907;2000016599748800
2026-05-25;Mercado Libre;R6937;Sábana 1800 Hotel Ultra Suave 2 Plaza Beige;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.83;0.0778;Regular;Entregado;wivo;2000013155017435;2000016595497324
2026-05-25;Mercado Libre;R6937;Sábana 1800 Hotel Ultra Suave 2 Plaza Beige;Vincenzi;Ropa de Cama;1;19980.00;8430;1306.83;0.0778;Regular;Sin Información;wivo;2000013155017435;2000016595497324
2026-05-25;Mercado Libre;R6941;Sábana 1800 Hotel Ultra Suave King Beige;Vincenzi;Ropa de Cama;1;26990.00;9163;2959.52;0.1305;Regular;Sin Información;wivo;2000013155411809;2000016595867386
2026-05-25;Mercado Libre;R6941;Sábana 1800 Hotel Ultra Suave King Beige;Vincenzi;Ropa de Cama;1;26990.00;9163;2959.52;0.1305;Regular;Entregado;wivo;2000013155411809;2000016595867386
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Entregado;wivo;2000016599562674;2000016599562674
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Entregado;wivo;2000016594742220;2000016594742220
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Entregado;wivo;2000016598500930;2000016598500930
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Entregado;wivo;2000013167729191;2000016607632544
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Sin Información;wivo;2000016594742220;2000016594742220
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Sin Información;wivo;2000013167729191;2000016607632544
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Sin Información;wivo;2000016599562674;2000016599562674
2026-05-25;Mercado Libre;R6945;Juego De Bloques De Construcción Magnéticos 3D 60 Piezas;GlowUp;Juegos de Construcción;1;16990.00;5524;3059.02;0.2143;Regular;Sin Información;wivo;2000016598500930;2000016598500930
2026-05-25;Mercado Libre;R6957;Base de Cama 90x190x30cm 1 Plaza NOVA;Vincenzi;Camas y Bases;1;89990.00;36085;10463.57;0.1384;Regular;Sin Información;wivo;2000016604450772;2000016604450772
2026-05-25;Mercado Libre;R6957;Base de Cama 90x190x30cm 1 Plaza NOVA;Vincenzi;Camas y Bases;1;89990.00;36085;10463.57;0.1384;Regular;Entregado;wivo;2000016604450772;2000016604450772
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Entregado;wivo;2000016607054514;2000016607054514
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Entregado;wivo;2000013165283193;2000016605297076
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Entregado;wivo;2000016598428152;2000016598428152
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Sin Información;wivo;2000016607054514;2000016607054514
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Sin Información;wivo;2000016598428152;2000016598428152
2026-05-25;Mercado Libre;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;35220.30;0.2329;Regular;Sin Información;wivo;2000013165283193;2000016605297076
2026-05-25;Mercado Libre;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;169990.00;73856;11600.13;0.0812;Regular;Sin Información;wivo;2000013168255601;2000016608123274
2026-05-25;Mercado Libre;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;169990.00;73856;11600.13;0.0812;Regular;Entregado;wivo;2000013168255601;2000016608123274
2026-05-25;Mercado Libre;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;14990.00;2780;3853.44;0.3059;Regular;Entregado;wivo;2000016605277004;2000016605277004
2026-05-25;Mercado Libre;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;14990.00;2780;3853.44;0.3059;Regular;Sin Información;wivo;2000016605277004;2000016605277004
2026-05-25;Mercado Libre;R6988;Urinal Infantil Baby Way Azul Ajustable Con Ventosas;Rebajas;Higiene Infantil;1;2990.00;1118;-47.58;-0.0189;Regular;Sin Información;wivo;2000013169267685;2000016609104580
2026-05-25;Mercado Libre;R6988;Urinal Infantil Baby Way Azul Ajustable Con Ventosas;Rebajas;Higiene Infantil;1;2990.00;1118;-47.58;-0.0189;Regular;Entregado;wivo;2000013169267685;2000016609104580
2026-05-25;Mercado Libre;R6989;Asiento Baño Bebé Baby Way Antideslizante Seguro;Rebajas;Higiene Infantil;2;29980.00;9362;3904.90;0.1550;Regular;Entregado;wivo;2000013155706883;2000016596170982
2026-05-25;Mercado Libre;R6989;Asiento Baño Bebé Baby Way Antideslizante Seguro;Rebajas;Higiene Infantil;2;29980.00;9362;3904.90;0.1550;Regular;Sin Información;wivo;2000013155706883;2000016596170982
2026-05-25;Mercado Libre;R6994;Silla De Auto BBC-309 color rojo;Rebajas;Seguridad Infantil;1;34990.00;10978;-2537.83;-0.0863;Regular;Sin Información;wivo;2000016609562694;2000016609562694
2026-05-25;Mercado Libre;R6994;Silla De Auto BBC-309 color rojo;Rebajas;Seguridad Infantil;1;34990.00;10978;-2537.83;-0.0863;Regular;Sin Información;wivo;2000013167967261;2000016607868104
2026-05-25;Mercado Libre;R6994;Silla De Auto BBC-309 color rojo;Rebajas;Seguridad Infantil;1;34990.00;10978;-2537.83;-0.0863;Regular;Entregado;wivo;2000016609562694;2000016609562694
2026-05-25;Mercado Libre;R6994;Silla De Auto BBC-309 color rojo;Rebajas;Seguridad Infantil;1;34990.00;10978;-2537.83;-0.0863;Regular;Entregado;wivo;2000013167967261;2000016607868104
2026-05-25;Mercado Libre;R6997;Silla Comer Bebé Baby Way Bw-800g19  Plegable Lavable;Rebajas;Seguridad Infantil;1;29990.00;9681;1154.13;0.0458;Regular;Entregado;wivo;2000013166477033;2000016606417960
2026-05-25;Mercado Libre;R6997;Silla Comer Bebé Baby Way Bw-800g19  Plegable Lavable;Rebajas;Seguridad Infantil;1;29990.00;9681;1154.13;0.0458;Regular;Entregado;wivo;2000013161371725;2000016601572318
2026-05-25;Mercado Libre;R6997;Silla Comer Bebé Baby Way Bw-800g19  Plegable Lavable;Rebajas;Seguridad Infantil;1;29990.00;9681;1154.13;0.0458;Regular;Sin Información;wivo;2000013161371725;2000016601572318
2026-05-25;Mercado Libre;R6997;Silla Comer Bebé Baby Way Bw-800g19  Plegable Lavable;Rebajas;Seguridad Infantil;1;29990.00;9681;1154.13;0.0458;Regular;Sin Información;wivo;2000013166477033;2000016606417960
2026-05-25;Paris;R3015;Lámpara Luminoterapia;Acqui;Terapia y Rehabilitación;1;39990.00;15593;3653.63;0.1087;Regular;Sin Información;wivo;310856225;3108562250
2026-05-25;Paris;R3015;Lámpara Luminoterapia;Acqui;Terapia y Rehabilitación;1;39990.00;15593;3653.63;0.1087;Regular;Entregado;wivo;310856225;3108562250
2026-05-25;Paris;R3086;Calentador de Pies;Acqui;Ropa de Cama;1;22990.00;9504;2406.42;0.1246;Regular;Entregado;wivo;310859135;3108591350
2026-05-25;Paris;R3086;Calentador de Pies;Acqui;Ropa de Cama;2;45980.00;19008;4812.85;0.1246;Regular;Entregado;wivo;310858007;3108580070
2026-05-25;Paris;R3086;Calentador de Pies;Acqui;Ropa de Cama;2;45980.00;19008;4812.85;0.1246;Regular;Sin Información;wivo;310858007;3108580070
2026-05-25;Paris;R3086;Calentador de Pies;Acqui;Ropa de Cama;1;22990.00;9504;2406.42;0.1246;Regular;Sin Información;wivo;310859135;3108591350
2026-05-25;Paris;R6317;Bolso de Padel Zowie Morado;K-Fit;Pádel;1;12990.00;11326;-4743.48;-0.4345;Regular;Sin Información;wivo;310861332;3108613320
2026-05-25;Paris;R6317;Bolso de Padel Zowie Morado;K-Fit;Pádel;1;12990.00;11326;-4743.48;-0.4345;Regular;Entregado;wivo;310861332;3108613320
2026-05-25;Paris;R6380;Pala Padel 3k Carbon Fiera;K-Fit;Pádel;2;59980.00;57718;-25124.38;-0.4985;Regular;Entregado;wivo;310864213;3108642130
2026-05-25;Paris;R6380;Pala Padel 3k Carbon Fiera;K-Fit;Pádel;2;59980.00;57718;-25124.38;-0.4985;Regular;Sin Información;wivo;310864213;3108642130
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Sin Información;wivo;310869454;3108694540
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Sin Información;wivo;310871294;3108712940
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Sin Información;wivo;310856645;3108566450
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Sin Información;wivo;310857905;3108579050
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Entregado;wivo;310871294;3108712940
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Entregado;wivo;310869454;3108694540
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Entregado;wivo;310856645;3108566450
2026-05-25;Paris;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;13709.79;0.1632;Regular;Entregado;wivo;310857905;3108579050
2026-05-25;Paris;R6603;Estufa de Patio a Gas Baja Bfresh BF-G100;B-Fresh;Calefacción Exterior;1;179990.00;73856;25390.22;0.1679;Regular;Entregado;wivo;310862182;3108621822
2026-05-25;Paris;R6603;Estufa de Patio a Gas Baja Bfresh BF-G100;B-Fresh;Calefacción Exterior;1;179990.00;73856;25390.22;0.1679;Regular;Sin Información;wivo;310862182;3108621822
2026-05-25;Paris;R6914;Manta Gravedad Niños 2.3KG Celeste;GlowUp;Dormitorio Infantil;1;34990.00;6004;10805.58;0.3675;Regular;Sin Información;wivo;310861352;3108613520
2026-05-25;Paris;R6914;Manta Gravedad Niños 2.3KG Celeste;GlowUp;Dormitorio Infantil;1;34990.00;6004;10805.58;0.3675;Regular;Entregado;wivo;310861352;3108613520
2026-05-25;Paris;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;25259.97;0.1670;Regular;Entregado;wivo;310856304;3108563040
2026-05-25;Paris;R6979;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 1);B-Fresh;Calefacción Exterior;1;179990.00;67356;25259.97;0.1670;Regular;Sin Información;wivo;310856304;3108563040
2026-05-25;Paris;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;14990.00;2780;5037.64;0.3999;Regular;Sin Información;wivo;310856304;3108563040
2026-05-25;Paris;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;14990.00;2780;5037.64;0.3999;Regular;Entregado;wivo;310856304;3108563040
2026-05-25;Petwoow;R6323;Rascador de Gatos Petwoow 135x55x36;PetWoow;Cuidado y Refugios Gatos;1;34990.00;16328;4842.16;0.1647;Regular;;bsale;Petwoow-1249;585790
2026-05-25;Rebajas;R3095;Cortina Roller Garden Blanca 150x250cm;Vincenzi;Cortinas de Exterior;2;75980.00;27308;15363.28;0.2406;Regular;;bsale;Rebajas-1092;585830
2026-05-25;Rebajas;R3595;Escalera Ático 70x120cm;Homeclaf;Construcción y Mejoras;1;229990.00;86838;49015.68;0.2536;Regular;;bsale;Rebajas-1093;585857
2026-05-25;Rebajas;R6471;Panel Calefactor 425W WIFI;B-Fresh;Calefacción Interior;1;74990.00;29881;12191.24;0.1935;Regular;;bsale;Rebajas-1090;585753
2026-05-25;Rebajas;R6940;Sábana 1800 Hotel Ultra Suave King Gris;Vincenzi;Ropa de Cama;1;23990.00;9163;5351.48;0.2655;Regular;;bsale;Rebajas-1091;585815
2026-05-25;Ripley;R6391;Pack 2 Panel Calefactor 550W;B-Fresh;Calefacción Interior;1;119990.00;48342;19214.97;0.1906;Regular;Entregado;wivo;24656522801;24656522801
2026-05-25;Ripley;R6391;Pack 2 Panel Calefactor 550W;B-Fresh;Calefacción Interior;1;119990.00;48342;19214.97;0.1906;Regular;Sin Información;wivo;24656522801;24656522801-A
2026-05-25;Ripley;R6561;Rascador de Gatos Petwoow 56x30x30;PetWoow;Cuidado y Refugios Gatos;1;10990.00;3897;2290.43;0.2480;Regular;Sin Información;wivo;24657045501;24657045501-A
2026-05-25;Ripley;R6561;Rascador de Gatos Petwoow 56x30x30;PetWoow;Cuidado y Refugios Gatos;1;10990.00;3897;2290.43;0.2480;Regular;Entregado;wivo;24657045501;24657045501
2026-05-25;Ripley;R6679;Pack 2 Panel Calefactor 425 WIFI;B-Fresh;Calefacción Interior;1;139990.00;59762;19055.48;0.1620;Regular;Entregado;wivo;24657516901;24657516901
2026-05-25;Ripley;R6679;Pack 2 Panel Calefactor 425 WIFI;B-Fresh;Calefacción Interior;1;139990.00;59762;19055.48;0.1620;Regular;Sin Información;wivo;24657516901;24657516901-A
2026-05-25;Ripley;R6739;Pack Colgador Ropa Antideslizante Gancho 50 unidades;Rebajas;Organización del Hogar;1;17990.00;6915;3213.40;0.2126;Regular;Sin Información;wivo;24656937601;24656937601-A
2026-05-25;Ripley;R6739;Pack Colgador Ropa Antideslizante Gancho 50 unidades;Rebajas;Organización del Hogar;1;17990.00;6915;3213.40;0.2126;Regular;Entregado;wivo;24656937601;24656937601
2026-05-25;Ripley;R6845;Estante de Madera U-Form 15.3x39.9cm Repisa;Rebajas;Muebles;1;9990.00;6386;-761.79;-0.0907;Regular;Entregado;wivo;24657890102;24657890102
2026-05-25;Ripley;R6845;Estante de Madera U-Form 15.3x39.9cm Repisa;Rebajas;Muebles;1;9990.00;6386;-761.79;-0.0907;Regular;Sin Información;wivo;24657890102;24657890102-A
2026-05-25;Ripley;R6926;Base De Cama ZEN Vincenzi 1.5 Plazas 105x190x36cm;Vincenzi;Camas y Bases;1;89990.00;31050;19616.22;0.2594;Regular;Sin Información;wivo;24658296901;24658296901-A
2026-05-25;Ripley;R6926;Base De Cama ZEN Vincenzi 1.5 Plazas 105x190x36cm;Vincenzi;Camas y Bases;1;89990.00;31050;19616.22;0.2594;Regular;Entregado;wivo;24658296901;24658296901
2026-05-25;Venta Directa;R1092;Mochila Hidratación 2L Turquesa;Miglú;Accesorios Outdoor;1;12000.00;5356;1904.88;0.1889;Regular;;bsale;;585797
2026-05-25;Venta Directa;R6545;Juego de Comedor Vincenzi Negro;Vincenzi;Muebles;1;199990.00;89546;31456.08;0.1872;Regular;;bsale;;86153
2026-05-25;Venta Directa;R6603;Estufa de Patio a Gas Baja Bfresh BF-G100;B-Fresh;Calefacción Exterior;1;179990.00;73856;35045.44;0.2317;Regular;;bsale;3108621822;86157
2026-05-25;Vincenzi;R6893;Quitasol Lateral 360 Gris Grafito;Vincenzi;Toldos y Quitasoles;1;319990.00;129414;60893.28;0.2265;Regular;;bsale;Vincenzi.cl-2117;585804
2026-05-25;Walmart;R1032;Baño Ecológico Pet Potty Mascotas;PetWoow;Higiene y Limpieza perros;1;19980.00;5702;5715.14;0.3404;Regular;En Tránsito;wivo;3452641000332;3452641000332
2026-05-25;Walmart;R1032;Baño Ecológico Pet Potty Mascotas;PetWoow;Higiene y Limpieza perros;1;19980.00;5702;5715.14;0.3404;Regular;En Tránsito;wivo;7112666004824;7112666004824
2026-05-25;Walmart;R1032;Baño Ecológico Pet Potty Mascotas;PetWoow;Higiene y Limpieza perros;1;19980.00;5702;5715.14;0.3404;Regular;Entregado;wivo;7112666004824;7112666004824
2026-05-25;Walmart;R1032;Baño Ecológico Pet Potty Mascotas;PetWoow;Higiene y Limpieza perros;1;19980.00;5702;5715.14;0.3404;Regular;Entregado;wivo;3452641000332;3452641000332
2026-05-25;Walmart;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;59990.00;18269;14708.09;0.2918;Regular;Entregado;wivo;6742664002297;6742664002297
2026-05-25;Walmart;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;59990.00;18269;14708.09;0.2918;Regular;En Tránsito;wivo;6742664002297;6742664002297
2026-05-25;Walmart;R5988;Lentes Infantil Filtro Luz Azul Rose Red;GlowUp;Accesorios Infantiles;1;1490.00;1443;-641.66;-0.5125;Regular;En Tránsito;wivo;3452643000818;3452643000818
2026-05-25;Walmart;R5988;Lentes Infantil Filtro Luz Azul Rose Red;GlowUp;Accesorios Infantiles;1;1490.00;1443;-641.66;-0.5125;Regular;Entregado;wivo;3452643000818;3452643000818
2026-05-25;Walmart;R5990;Lentes Infantil Filtro Luz Azul Blue Orange;GlowUp;Accesorios Infantiles;1;1490.00;1443;-641.66;-0.5125;Regular;Entregado;wivo;3452643000818;3452643000818
2026-05-25;Walmart;R5990;Lentes Infantil Filtro Luz Azul Blue Orange;GlowUp;Accesorios Infantiles;1;1490.00;1443;-641.66;-0.5125;Regular;En Tránsito;wivo;3452643000818;3452643000818
2026-05-25;Walmart;R5993;Lentes Infantil Filtro Luz Azul Black Glow;GlowUp;Accesorios Infantiles;1;1490.00;1443;-1482.00;-1.1836;Regular;En Tránsito;wivo;7112669001799;7112669001799
2026-05-25;Walmart;R5993;Lentes Infantil Filtro Luz Azul Black Glow;GlowUp;Accesorios Infantiles;1;1490.00;1443;-1482.00;-1.1836;Regular;Entregado;wivo;7112669001799;7112669001799
2026-05-25;Walmart;R6056;Escalador Columpio Glowup;GlowUp;Juegos de Exterior;1;26990.00;8575;4293.40;0.1893;Regular;Entregado;wivo;3452627002190;3452627002190
2026-05-25;Walmart;R6056;Escalador Columpio Glowup;GlowUp;Juegos de Exterior;1;26990.00;8575;4293.40;0.1893;Regular;En Tránsito;wivo;3452627002190;3452627002190
2026-05-25;Walmart;R6565;Gimnasio para Bebés con Piano;GlowUp;Entrenamiento Bebé;1;12990.00;5461;1961.86;0.1797;Regular;Entregado;wivo;3462626004586;3462626004586
2026-05-25;Walmart;R6565;Gimnasio para Bebés con Piano;GlowUp;Entrenamiento Bebé;1;12990.00;5461;1961.86;0.1797;Regular;Sin Información;wivo;3462626004586;3462626004586
2026-05-25;Walmart;R6599;Termoventilador Cerámico Bfresh BF-500;B-Fresh;Calefacción Interior;1;18990.00;8780;2789.44;0.1748;Regular;Sin Información;wivo;7122649000879;7122649000879
2026-05-25;Walmart;R6599;Termoventilador Cerámico Bfresh BF-500;B-Fresh;Calefacción Interior;1;18990.00;8780;2789.44;0.1748;Regular;Entregado;wivo;7122649000879;7122649000879
2026-05-25;Walmart;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;16146.56;0.1922;Regular;En Preparación;wivo;3452647003550;3452647003550
2026-05-25;Walmart;R6602;Estufa Infraroja Bfresh BF-IR50;B-Fresh;Calefacción Interior;1;99990.00;40074;16146.56;0.1922;Regular;Sin Información;wivo;3452647003550;3452647003550
2026-05-25;Walmart;R6800;Set De Alicates Universal Combinados 3 Piezas;Homeclaf;Herramientas y Construcción;2;15980.00;5572;3693.73;0.2751;Regular;Entregado;wivo;7112667005166;7112667005166
2026-05-25;Walmart;R6800;Set De Alicates Universal Combinados 3 Piezas;Homeclaf;Herramientas y Construcción;2;15980.00;5572;3693.73;0.2751;Regular;En Tránsito;wivo;7112667005166;7112667005166
2026-05-25;Walmart;R6855;Lonchera Térmica Blanca;GlowUp;Accesorios Infantiles;1;8990.00;4079;1133.69;0.1501;Regular;Entregado;wivo;6452670000303;6452670000303
2026-05-25;Walmart;R6855;Lonchera Térmica Blanca;GlowUp;Accesorios Infantiles;1;8990.00;4079;1133.69;0.1501;Regular;Sin Información;wivo;6452670000303;6452670000303
